datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T04:03:00+02:00;10273_D;70;10;0;unknown;0
2025-07-02T04:03:00+02:00;10273_G;72;10;60;freeFlow;1
2025-07-02T04:03:00+02:00;10274_D;70;9;0;unknown;0
2025-07-02T04:03:00+02:00;10274_G;73;9;60;freeFlow;1
2025-07-02T04:03:00+02:00;10275_D;70;15;0;unknown;0
2025-07-02T04:03:00+02:00;10275_G;83;12;60;freeFlow;1
2025-07-02T04:03:00+02:00;10277_D;70;22;0;unknown;0
2025-07-02T04:03:00+02:00;10277_G;78;20;60;freeFlow;1
2025-07-02T04:03:00+02:00;10279_D;70;14;0;unknown;0
2025-07-02T04:03:00+02:00;10279_G;68;15;60;freeFlow;1
2025-07-02T04:03:00+02:00;10281_D;70;20;0;unknown;0
2025-07-02T04:03:00+02:00;10281_G;49;29;60;heavy;1
2025-07-02T04:03:00+02:00;10315_D;70;8;0;unknown;0
2025-07-02T04:03:00+02:00;10315_G;72;8;60;freeFlow;1
2025-07-02T04:03:00+02:00;11579_D;80;3;0;unknown;0
2025-07-02T04:03:00+02:00;11579_G;80;3;0;unknown;0
2025-07-02T04:03:00+02:00;11652;49;28;53;heavy;2
2025-07-02T04:03:00+02:00;11654;16;8;27;congested;1
2025-07-02T04:03:00+02:00;11777_D;70;1;0;unknown;0
2025-07-02T04:03:00+02:00;11777_G;37;1;60;heavy;1
2025-07-02T04:03:00+02:00;11781_D;30;3;0;unknown;0
2025-07-02T04:03:00+02:00;11781_G;30;3;0;unknown;0
2025-07-02T04:03:00+02:00;11784_D;30;2;0;unknown;0
2025-07-02T04:03:00+02:00;11784_G;30;2;0;unknown;0
2025-07-02T04:03:00+02:00;11785_D;30;1;0;unknown;0
2025-07-02T04:03:00+02:00;11785_G;30;1;0;unknown;0
2025-07-02T04:03:00+02:00;12060_D;70;10;0;unknown;0
2025-07-02T04:03:00+02:00;12060_G;72;10;60;freeFlow;1
2025-07-02T04:03:00+02:00;1242_D;66;2;40;freeFlow;1
2025-07-02T04:03:00+02:00;1242_G;70;2;0;unknown;0
2025-07-02T04:03:00+02:00;1285_D;71;1;42;freeFlow;1
2025-07-02T04:03:00+02:00;1285_G;70;1;0;unknown;0
2025-07-02T04:03:00+02:00;13514;12;17;45;congested;1
2025-07-02T04:03:00+02:00;13515;9;15;45;congested;1
2025-07-02T04:03:00+02:00;13516;80;1;0;unknown;0
2025-07-02T04:03:00+02:00;13549_D;80;4;0;unknown;0
2025-07-02T04:03:00+02:00;13549_G;46;8;45;heavy;1
2025-07-02T04:03:00+02:00;13557_D;80;5;0;unknown;0
2025-07-02T04:03:00+02:00;13557_G;46;8;45;heavy;1
2025-07-02T04:03:00+02:00;14364;88;23;60;freeFlow;1
2025-07-02T04:03:00+02:00;14365;110;19;0;unknown;0
2025-07-02T04:03:00+02:00;15029_D;51;48;57;heavy;1
2025-07-02T04:03:00+02:00;15029_G;80;31;0;unknown;0
2025-07-02T04:03:00+02:00;15062;80;2;0;unknown;0
2025-07-02T04:03:00+02:00;15063;51;3;57;heavy;1
2025-07-02T04:03:00+02:00;15064;51;3;57;heavy;1
2025-07-02T04:03:00+02:00;15065;80;2;0;unknown;0
2025-07-02T04:03:00+02:00;15066;51;3;57;heavy;1
2025-07-02T04:03:00+02:00;15067_D;80;53;0;unknown;0
2025-07-02T04:03:00+02:00;15067_G;51;83;57;heavy;1
2025-07-02T04:03:00+02:00;15104_D;80;49;0;unknown;0
2025-07-02T04:03:00+02:00;15104_G;51;77;57;heavy;1
2025-07-02T04:03:00+02:00;15111;110;3;0;unknown;0
