datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T15:43:00+02:00;10273_D;82;9;57;freeFlow;1
2025-07-02T15:43:00+02:00;10273_G;73;10;75;freeFlow;2
2025-07-02T15:43:00+02:00;10274_D;84;8;60;freeFlow;1
2025-07-02T15:43:00+02:00;10274_G;79;8;100;freeFlow;3
2025-07-02T15:43:00+02:00;10275_D;84;12;60;freeFlow;1
2025-07-02T15:43:00+02:00;10275_G;62;16;100;freeFlow;3
2025-07-02T15:43:00+02:00;10277_D;83;19;75;freeFlow;2
2025-07-02T15:43:00+02:00;10277_G;57;27;100;freeFlow;3
2025-07-02T15:43:00+02:00;10279_D;60;17;75;freeFlow;2
2025-07-02T15:43:00+02:00;10279_G;52;19;100;freeFlow;3
2025-07-02T15:43:00+02:00;10281_D;82;17;60;freeFlow;1
2025-07-02T15:43:00+02:00;10281_G;67;21;100;freeFlow;3
2025-07-02T15:43:00+02:00;10315_D;81;7;57;freeFlow;1
2025-07-02T15:43:00+02:00;10315_G;77;7;100;freeFlow;3
2025-07-02T15:43:00+02:00;11579_D;65;4;60;freeFlow;1
2025-07-02T15:43:00+02:00;11579_G;82;3;60;freeFlow;1
2025-07-02T15:43:00+02:00;11652;104;13;55;freeFlow;1
2025-07-02T15:43:00+02:00;11654;18;7;60;congested;1
2025-07-02T15:43:00+02:00;11777_D;17;5;60;congested;1
2025-07-02T15:43:00+02:00;11777_G;42;1;100;heavy;3
2025-07-02T15:43:00+02:00;11781_D;45;2;32;freeFlow;1
2025-07-02T15:43:00+02:00;11781_G;46;2;75;freeFlow;2
2025-07-02T15:43:00+02:00;11784_D;45;1;32;freeFlow;1
2025-07-02T15:43:00+02:00;11784_G;38;1;75;freeFlow;2
2025-07-02T15:43:00+02:00;11785_D;45;1;32;freeFlow;1
2025-07-02T15:43:00+02:00;11785_G;35;1;60;freeFlow;1
2025-07-02T15:43:00+02:00;12060_D;63;11;59;freeFlow;1
2025-07-02T15:43:00+02:00;12060_G;78;9;100;freeFlow;3
2025-07-02T15:43:00+02:00;1242_D;61;2;75;freeFlow;2
2025-07-02T15:43:00+02:00;1242_G;45;3;52;heavy;1
2025-07-02T15:43:00+02:00;1285_D;26;2;75;heavy;2
2025-07-02T15:43:00+02:00;1285_G;45;1;52;heavy;1
2025-07-02T15:43:00+02:00;13514;41;5;100;heavy;3
2025-07-02T15:43:00+02:00;13515;31;4;100;heavy;3
2025-07-02T15:43:00+02:00;13516;121;1;60;freeFlow;1
2025-07-02T15:43:00+02:00;13549_D;63;6;75;freeFlow;2
2025-07-02T15:43:00+02:00;13549_G;62;6;75;freeFlow;2
2025-07-02T15:43:00+02:00;13557_D;55;7;75;heavy;2
2025-07-02T15:43:00+02:00;13557_G;49;8;75;heavy;2
2025-07-02T15:43:00+02:00;14364;96;21;100;freeFlow;5
2025-07-02T15:43:00+02:00;14365;89;23;93;freeFlow;4
2025-07-02T15:43:00+02:00;15029_D;47;52;100;heavy;4
2025-07-02T15:43:00+02:00;15029_G;58;42;60;freeFlow;1
2025-07-02T15:43:00+02:00;15062;30;5;60;heavy;1
2025-07-02T15:43:00+02:00;15063;30;5;100;heavy;3
2025-07-02T15:43:00+02:00;15064;31;5;100;heavy;3
2025-07-02T15:43:00+02:00;15065;28;7;75;heavy;2
2025-07-02T15:43:00+02:00;15066;27;5;100;heavy;3
2025-07-02T15:43:00+02:00;15067_D;70;60;34;freeFlow;1
2025-07-02T15:43:00+02:00;15067_G;63;67;80;freeFlow;3
2025-07-02T15:43:00+02:00;15104_D;90;44;36;freeFlow;1
2025-07-02T15:43:00+02:00;15104_G;65;61;60;freeFlow;1
2025-07-02T15:43:00+02:00;15111;116;3;75;freeFlow;2
2025-07-02T15:43:00+02:00;15113;48;4;75;heavy;2
2025-07-02T15:43:00+02:00;15114;88;2;100;freeFlow;3
2025-07-02T15:43:00+02:00;15117;52;3;75;heavy;2
2025-07-02T15:43:00+02:00;15118;24;4;100;congested;3
2025-07-02T15:43:00+02:00;15119;24;7;100;congested;3
2025-07-02T15:43:00+02:00;15120;42;5;100;heavy;3
2025-07-02T15:43:00+02:00;15121;24;4;100;heavy;3
2025-07-02T15:43:00+02:00;15122;121;1;60;freeFlow;1
2025-07-02T15:43:00+02:00;15124_D;58;15;75;freeFlow;2
2025-07-02T15:43:00+02:00;15124_G;78;11;75;freeFlow;2
2025-07-02T15:43:00+02:00;15549_D;45;1;45;freeFlow;1
2025-07-02T15:43:00+02:00;15549_G;50;1;0;unknown;0
2025-07-02T15:43:00+02:00;15550;28;1;100;heavy;7
2025-07-02T15:43:00+02:00;15551;18;640;88;congested;10
2025-07-02T15:43:00+02:00;1601768;31;13;75;heavy;2
2025-07-02T15:43:00+02:00;1601771;34;7;75;heavy;2
2025-07-02T15:43:00+02:00;1601787;32;2;55;heavy;1
2025-07-02T15:43:00+02:00;1601792;46;1;60;freeFlow;2
2025-07-02T15:43:00+02:00;1601794_D;38;3;45;freeFlow;1
2025-07-02T15:43:00+02:00;1601794_G;33;3;57;freeFlow;1
2025-07-02T15:43:00+02:00;1601795;49;10;60;freeFlow;2
2025-07-02T15:43:00+02:00;1601797;32;16;57;freeFlow;1
2025-07-02T15:43:00+02:00;1601798;23;5;73;heavy;2
2025-07-02T15:43:00+02:00;1601799;25;3;57;freeFlow;1
