datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T06:43:00+02:00;10273_D;70;10;0;unknown;0
2025-07-02T06:43:00+02:00;10273_G;70;10;27;freeFlow;1
2025-07-02T06:43:00+02:00;10274_D;70;9;0;unknown;0
2025-07-02T06:43:00+02:00;10274_G;83;8;25;freeFlow;1
2025-07-02T06:43:00+02:00;10275_D;70;15;0;unknown;0
2025-07-02T06:43:00+02:00;10275_G;77;13;25;freeFlow;1
2025-07-02T06:43:00+02:00;10277_D;70;22;0;unknown;0
2025-07-02T06:43:00+02:00;10277_G;75;21;25;freeFlow;1
2025-07-02T06:43:00+02:00;10279_D;70;14;0;unknown;0
2025-07-02T06:43:00+02:00;10279_G;72;14;25;freeFlow;1
2025-07-02T06:43:00+02:00;10281_D;70;20;0;unknown;0
2025-07-02T06:43:00+02:00;10281_G;69;20;22;freeFlow;1
2025-07-02T06:43:00+02:00;10315_D;70;8;0;unknown;0
2025-07-02T06:43:00+02:00;10315_G;70;8;27;freeFlow;1
2025-07-02T06:43:00+02:00;11579_D;79;3;17;freeFlow;1
2025-07-02T06:43:00+02:00;11579_G;87;3;32;freeFlow;1
2025-07-02T06:43:00+02:00;11652;72;19;27;freeFlow;1
2025-07-02T06:43:00+02:00;11654;102;1;40;freeFlow;2
2025-07-02T06:43:00+02:00;11777_D;46;2;15;heavy;1
2025-07-02T06:43:00+02:00;11777_G;59;1;40;freeFlow;1
2025-07-02T06:43:00+02:00;11781_D;40;2;15;freeFlow;1
2025-07-02T06:43:00+02:00;11781_G;51;2;40;freeFlow;1
2025-07-02T06:43:00+02:00;11784_D;49;1;15;freeFlow;1
2025-07-02T06:43:00+02:00;11784_G;4;12;40;congested;1
2025-07-02T06:43:00+02:00;11785_D;49;1;15;freeFlow;1
2025-07-02T06:43:00+02:00;11785_G;29;1;32;freeFlow;1
2025-07-02T06:43:00+02:00;12060_D;70;10;0;unknown;0
2025-07-02T06:43:00+02:00;12060_G;82;9;27;freeFlow;1
2025-07-02T06:43:00+02:00;1242_D;57;2;20;freeFlow;1
2025-07-02T06:43:00+02:00;1242_G;38;3;15;heavy;1
2025-07-02T06:43:00+02:00;1285_D;67;1;22;freeFlow;1
2025-07-02T06:43:00+02:00;1285_G;70;1;0;unknown;0
2025-07-02T06:43:00+02:00;13514;30;7;60;heavy;1
2025-07-02T06:43:00+02:00;13515;30;5;60;heavy;1
2025-07-02T06:43:00+02:00;13516;80;1;0;unknown;0
2025-07-02T06:43:00+02:00;13549_D;52;7;40;heavy;1
2025-07-02T06:43:00+02:00;13549_G;31;12;60;heavy;1
2025-07-02T06:43:00+02:00;13557_D;52;7;40;heavy;1
2025-07-02T06:43:00+02:00;13557_G;30;13;60;heavy;1
2025-07-02T06:43:00+02:00;14364;91;23;100;freeFlow;4
2025-07-02T06:43:00+02:00;14365;109;19;100;freeFlow;3
2025-07-02T06:43:00+02:00;15029_D;43;58;60;heavy;1
2025-07-02T06:43:00+02:00;15029_G;50;49;60;heavy;1
2025-07-02T06:43:00+02:00;15062;50;3;60;heavy;1
2025-07-02T06:43:00+02:00;15063;21;7;60;congested;1
2025-07-02T06:43:00+02:00;15064;25;6;60;heavy;1
2025-07-02T06:43:00+02:00;15065;46;4;60;heavy;1
2025-07-02T06:43:00+02:00;15066;19;7;73;congested;2
2025-07-02T06:43:00+02:00;15067_D;73;58;60;freeFlow;1
2025-07-02T06:43:00+02:00;15067_G;63;67;60;freeFlow;1
2025-07-02T06:43:00+02:00;15104_D;82;48;55;freeFlow;1
2025-07-02T06:43:00+02:00;15104_G;61;65;60;freeFlow;1
2025-07-02T06:43:00+02:00;15111;107;3;100;freeFlow;4
2025-07-02T06:43:00+02:00;15113;80;2;0;unknown;0
2025-07-02T06:43:00+02:00;15114;80;2;0;unknown;0
2025-07-02T06:43:00+02:00;15117;80;2;0;unknown;0
2025-07-02T06:43:00+02:00;15118;80;1;0;unknown;0
2025-07-02T06:43:00+02:00;15119;80;2;0;unknown;0
2025-07-02T06:43:00+02:00;15120;66;3;60;freeFlow;1
2025-07-02T06:43:00+02:00;15121;66;2;60;freeFlow;1
2025-07-02T06:43:00+02:00;15122;66;3;60;freeFlow;1
2025-07-02T06:43:00+02:00;15124_D;80;11;0;unknown;0
2025-07-02T06:43:00+02:00;15124_G;52;16;60;heavy;1
2025-07-02T06:43:00+02:00;15549_D;50;1;0;unknown;0
