datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-03T01:43:00+02:00;10273_D;70;10;0;unknown;0
2025-07-03T01:43:00+02:00;10273_G;70;10;0;unknown;0
2025-07-03T01:43:00+02:00;10274_D;70;9;0;unknown;0
2025-07-03T01:43:00+02:00;10274_G;70;9;0;unknown;0
2025-07-03T01:43:00+02:00;10275_D;70;15;0;unknown;0
2025-07-03T01:43:00+02:00;10275_G;70;14;0;unknown;0
2025-07-03T01:43:00+02:00;10277_D;70;22;0;unknown;0
2025-07-03T01:43:00+02:00;10277_G;70;22;0;unknown;0
2025-07-03T01:43:00+02:00;10279_D;70;14;0;unknown;0
2025-07-03T01:43:00+02:00;10279_G;70;14;0;unknown;0
2025-07-03T01:43:00+02:00;10281_D;70;20;0;unknown;0
2025-07-03T01:43:00+02:00;10281_G;70;20;0;unknown;0
2025-07-03T01:43:00+02:00;10315_D;70;8;0;unknown;0
2025-07-03T01:43:00+02:00;10315_G;70;8;0;unknown;0
2025-07-03T01:43:00+02:00;11579_D;80;3;0;unknown;0
2025-07-03T01:43:00+02:00;11579_G;80;3;0;unknown;0
2025-07-03T01:43:00+02:00;11652;90;15;0;unknown;0
2025-07-03T01:43:00+02:00;11654;70;2;0;unknown;0
2025-07-03T01:43:00+02:00;11777_D;70;1;0;unknown;0
2025-07-03T01:43:00+02:00;11777_G;70;1;0;unknown;0
2025-07-03T01:43:00+02:00;11781_D;30;3;0;unknown;0
2025-07-03T01:43:00+02:00;11781_G;30;3;0;unknown;0
2025-07-03T01:43:00+02:00;11784_D;30;2;0;unknown;0
2025-07-03T01:43:00+02:00;11784_G;30;2;0;unknown;0
2025-07-03T01:43:00+02:00;11785_D;30;1;0;unknown;0
2025-07-03T01:43:00+02:00;11785_G;30;1;0;unknown;0
2025-07-03T01:43:00+02:00;12060_D;70;10;0;unknown;0
2025-07-03T01:43:00+02:00;12060_G;70;10;0;unknown;0
2025-07-03T01:43:00+02:00;1242_D;70;2;0;unknown;0
2025-07-03T01:43:00+02:00;1242_G;70;2;0;unknown;0
2025-07-03T01:43:00+02:00;1285_D;70;1;0;unknown;0
2025-07-03T01:43:00+02:00;1285_G;70;1;0;unknown;0
2025-07-03T01:43:00+02:00;13514;50;4;60;heavy;1
2025-07-03T01:43:00+02:00;13515;50;3;60;heavy;1
2025-07-03T01:43:00+02:00;13516;80;1;0;unknown;0
2025-07-03T01:43:00+02:00;13549_D;122;3;55;freeFlow;1
2025-07-03T01:43:00+02:00;13549_G;45;8;60;heavy;1
2025-07-03T01:43:00+02:00;13557_D;122;3;55;freeFlow;1
2025-07-03T01:43:00+02:00;13557_G;50;8;60;heavy;1
2025-07-03T01:43:00+02:00;14364;75;27;60;heavy;1
2025-07-03T01:43:00+02:00;14365;110;19;0;unknown;0
2025-07-03T01:43:00+02:00;15029_D;77;32;60;freeFlow;1
2025-07-03T01:43:00+02:00;15029_G;80;31;0;unknown;0
2025-07-03T01:43:00+02:00;15062;80;2;0;unknown;0
2025-07-03T01:43:00+02:00;15063;77;2;60;freeFlow;1
2025-07-03T01:43:00+02:00;15064;77;2;60;freeFlow;1
2025-07-03T01:43:00+02:00;15065;80;2;0;unknown;0
2025-07-03T01:43:00+02:00;15066;77;2;60;freeFlow;1
2025-07-03T01:43:00+02:00;15067_D;80;53;0;unknown;0
2025-07-03T01:43:00+02:00;15067_G;64;66;60;freeFlow;1
2025-07-03T01:43:00+02:00;15104_D;80;49;0;unknown;0
2025-07-03T01:43:00+02:00;15104_G;46;85;60;heavy;1
2025-07-03T01:43:00+02:00;15111;110;3;0;unknown;0
2025-07-03T01:43:00+02:00;15113;80;2;0;unknown;0
2025-07-03T01:43:00+02:00;15114;80;2;0;unknown;0
2025-07-03T01:43:00+02:00;15117;80;2;0;unknown;0
2025-07-03T01:43:00+02:00;15118;80;1;0;unknown;0
2025-07-03T01:43:00+02:00;15119;80;2;0;unknown;0
2025-07-03T01:43:00+02:00;15120;50;4;60;heavy;1
2025-07-03T01:43:00+02:00;15121;50;2;60;heavy;1
2025-07-03T01:43:00+02:00;15122;50;3;60;heavy;1
2025-07-03T01:43:00+02:00;15124_D;80;11;0;unknown;0
2025-07-03T01:43:00+02:00;15124_G;50;17;60;heavy;1
2025-07-03T01:43:00+02:00;15549_D;50;1;0;unknown;0
2025-07-03T01:43:00+02:00;15549_G;50;1;0;unknown;0
2025-07-03T01:43:00+02:00;15550;68;0;57;freeFlow;1
2025-07-03T01:43:00+02:00;15551;110;103;0;unknown;0
2025-07-03T01:43:00+02:00;1601768;50;8;0;unknown;0
2025-07-03T01:43:00+02:00;1601771;50;5;0;unknown;0
2025-07-03T01:43:00+02:00;1601787;50;2;0;unknown;0
2025-07-03T01:43:00+02:00;1601792;30;2;0;unknown;0
2025-07-03T01:43:00+02:00;1601794_D;30;4;0;unknown;0
2025-07-03T01:43:00+02:00;1601794_G;30;3;0;unknown;0
2025-07-03T01:43:00+02:00;1601795;30;16;0;unknown;0
2025-07-03T01:43:00+02:00;1601797;30;17;0;unknown;0
2025-07-03T01:43:00+02:00;1601798;50;2;0;unknown;0
2025-07-03T01:43:00+02:00;1601799;30;2;0;unknown;0
2025-07-03T01:43:00+02:00;1601807;50;2;0;unknown;0
2025-07-03T01:43:00+02:00;1601808;50;19;0;unknown;0
2025-07-03T01:43:00+02:00;1601810;50;19;0;unknown;0
2025-07-03T01:43:00+02:00;1601812;50;4;0;unknown;0
2025-07-03T01:43:00+02:00;1601813_D;50;25;0;unknown;0
2025-07-03T01:43:00+02:00;1601813_G;50;25;0;unknown;0
2025-07-03T01:43:00+02:00;1601814;50;4;0;unknown;0
2025-07-03T01:43:00+02:00;1601815;50;3;0;unknown;0
2025-07-03T01:43:00+02:00;1601819;50;1;0;unknown;0
2025-07-03T01:43:00+02:00;1601824;50;3;0;unknown;0
2025-07-03T01:43:00+02:00;1601898;90;17;0;unknown;0
2025-07-03T01:43:00+02:00;1601931_D;50;5;0;unknown;0
2025-07-03T01:43:00+02:00;1601931_G;50;5;0;unknown;0
2025-07-03T01:43:00+02:00;1602158_D;50;1;0;unknown;0
2025-07-03T01:43:00+02:00;1602158_G;50;1;0;unknown;0
2025-07-03T01:43:00+02:00;1602398;50;1;0;unknown;0
