datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T16:03:00+02:00;10273_D;74;10;75;freeFlow;2
2025-07-02T16:03:00+02:00;10273_G;43;17;60;heavy;1
2025-07-02T16:03:00+02:00;10274_D;82;8;75;freeFlow;2
2025-07-02T16:03:00+02:00;10274_G;33;20;48;heavy;2
2025-07-02T16:03:00+02:00;10275_D;81;13;75;freeFlow;2
2025-07-02T16:03:00+02:00;10275_G;44;23;51;heavy;2
2025-07-02T16:03:00+02:00;10277_D;73;21;75;freeFlow;2
2025-07-02T16:03:00+02:00;10277_G;48;32;42;heavy;2
2025-07-02T16:03:00+02:00;10279_D;76;13;75;freeFlow;2
2025-07-02T16:03:00+02:00;10279_G;25;40;56;heavy;2
2025-07-02T16:03:00+02:00;10281_D;75;19;75;freeFlow;2
2025-07-02T16:03:00+02:00;10281_G;35;41;61;heavy;2
2025-07-02T16:03:00+02:00;10315_D;78;7;75;freeFlow;2
2025-07-02T16:03:00+02:00;10315_G;33;17;51;heavy;2
2025-07-02T16:03:00+02:00;11579_D;75;3;27;freeFlow;1
2025-07-02T16:03:00+02:00;11579_G;82;3;12;freeFlow;1
2025-07-02T16:03:00+02:00;11652;82;17;100;freeFlow;3
2025-07-02T16:03:00+02:00;11654;83;2;75;freeFlow;2
2025-07-02T16:03:00+02:00;11777_D;23;4;100;heavy;3
2025-07-02T16:03:00+02:00;11777_G;55;1;60;freeFlow;1
2025-07-02T16:03:00+02:00;11781_D;30;3;0;unknown;0
2025-07-02T16:03:00+02:00;11781_G;41;2;60;freeFlow;1
2025-07-02T16:03:00+02:00;11784_D;30;2;0;unknown;0
2025-07-02T16:03:00+02:00;11784_G;54;1;60;freeFlow;1
2025-07-02T16:03:00+02:00;11785_D;35;1;27;freeFlow;1
2025-07-02T16:03:00+02:00;11785_G;35;1;15;freeFlow;1
2025-07-02T16:03:00+02:00;12060_D;78;9;75;freeFlow;2
2025-07-02T16:03:00+02:00;12060_G;33;22;48;heavy;2
2025-07-02T16:03:00+02:00;1242_D;34;3;57;heavy;1
2025-07-02T16:03:00+02:00;1242_G;6;20;60;congested;1
2025-07-02T16:03:00+02:00;1285_D;69;1;20;freeFlow;1
2025-07-02T16:03:00+02:00;1285_G;43;1;60;heavy;1
2025-07-02T16:03:00+02:00;13514;31;7;59;heavy;1
2025-07-02T16:03:00+02:00;13515;44;3;91;heavy;3
2025-07-02T16:03:00+02:00;13516;38;3;48;heavy;1
2025-07-02T16:03:00+02:00;13549_D;60;6;100;freeFlow;3
2025-07-02T16:03:00+02:00;13549_G;46;8;57;heavy;1
2025-07-02T16:03:00+02:00;13557_D;57;6;75;freeFlow;2
2025-07-02T16:03:00+02:00;13557_G;46;8;57;heavy;1
2025-07-02T16:03:00+02:00;14364;89;23;100;freeFlow;3
2025-07-02T16:03:00+02:00;14365;87;23;60;freeFlow;1
2025-07-02T16:03:00+02:00;15029_D;60;41;60;freeFlow;1
2025-07-02T16:03:00+02:00;15029_G;52;47;75;heavy;2
2025-07-02T16:03:00+02:00;15062;17;9;99;congested;3
2025-07-02T16:03:00+02:00;15063;17;9;98;congested;3
2025-07-02T16:03:00+02:00;15064;29;5;74;heavy;2
2025-07-02T16:03:00+02:00;15065;13;14;75;congested;2
2025-07-02T16:03:00+02:00;15066;28;5;97;heavy;3
2025-07-02T16:03:00+02:00;15067_D;74;58;60;freeFlow;1
2025-07-02T16:03:00+02:00;15067_G;62;69;80;freeFlow;3
2025-07-02T16:03:00+02:00;15104_D;98;41;60;freeFlow;1
2025-07-02T16:03:00+02:00;15104_G;81;49;65;freeFlow;2
2025-07-02T16:03:00+02:00;15111;86;4;60;freeFlow;1
2025-07-02T16:03:00+02:00;15113;52;4;75;heavy;2
2025-07-02T16:03:00+02:00;15114;55;3;75;heavy;2
2025-07-02T16:03:00+02:00;15117;69;2;75;freeFlow;2
2025-07-02T16:03:00+02:00;15118;67;2;75;freeFlow;2
2025-07-02T16:03:00+02:00;15119;62;3;75;freeFlow;2
2025-07-02T16:03:00+02:00;15120;39;5;75;heavy;2
2025-07-02T16:03:00+02:00;15121;36;3;60;heavy;1
2025-07-02T16:03:00+02:00;15122;49;4;63;heavy;2
2025-07-02T16:03:00+02:00;15124_D;66;13;75;freeFlow;2
2025-07-02T16:03:00+02:00;15124_G;53;16;63;heavy;2
