datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T14:43:00+02:00;10273_D;76;10;75;freeFlow;2
2025-07-02T14:43:00+02:00;10273_G;78;9;56;freeFlow;2
2025-07-02T14:43:00+02:00;10274_D;75;9;75;freeFlow;2
2025-07-02T14:43:00+02:00;10274_G;75;9;60;freeFlow;1
2025-07-02T14:43:00+02:00;10275_D;60;17;75;freeFlow;2
2025-07-02T14:43:00+02:00;10275_G;68;15;60;freeFlow;1
2025-07-02T14:43:00+02:00;10277_D;59;26;75;freeFlow;2
2025-07-02T14:43:00+02:00;10277_G;69;22;60;freeFlow;1
2025-07-02T14:43:00+02:00;10279_D;65;16;75;freeFlow;2
2025-07-02T14:43:00+02:00;10279_G;62;16;60;freeFlow;1
2025-07-02T14:43:00+02:00;10281_D;72;20;75;freeFlow;2
2025-07-02T14:43:00+02:00;10281_G;68;21;60;freeFlow;1
2025-07-02T14:43:00+02:00;10315_D;76;7;75;freeFlow;2
2025-07-02T14:43:00+02:00;10315_G;75;7;60;freeFlow;1
2025-07-02T14:43:00+02:00;11579_D;80;3;0;unknown;0
2025-07-02T14:43:00+02:00;11579_G;80;3;0;unknown;0
2025-07-02T14:43:00+02:00;11652;51;27;100;heavy;4
2025-07-02T14:43:00+02:00;11654;48;3;55;heavy;1
2025-07-02T14:43:00+02:00;11777_D;49;2;60;heavy;1
2025-07-02T14:43:00+02:00;11777_G;81;1;30;freeFlow;1
2025-07-02T14:43:00+02:00;11781_D;30;3;0;unknown;0
2025-07-02T14:43:00+02:00;11781_G;30;3;0;unknown;0
2025-07-02T14:43:00+02:00;11784_D;30;2;0;unknown;0
2025-07-02T14:43:00+02:00;11784_G;30;2;0;unknown;0
2025-07-02T14:43:00+02:00;11785_D;30;1;0;unknown;0
2025-07-02T14:43:00+02:00;11785_G;30;1;0;unknown;0
2025-07-02T14:43:00+02:00;12060_D;74;10;75;freeFlow;2
2025-07-02T14:43:00+02:00;12060_G;77;9;60;freeFlow;1
2025-07-02T14:43:00+02:00;1242_D;57;2;60;freeFlow;1
2025-07-02T14:43:00+02:00;1242_G;54;2;75;freeFlow;2
2025-07-02T14:43:00+02:00;1285_D;60;1;60;freeFlow;1
2025-07-02T14:43:00+02:00;1285_G;54;1;75;freeFlow;2
2025-07-02T14:43:00+02:00;13514;43;5;75;heavy;2
2025-07-02T14:43:00+02:00;13515;32;4;83;heavy;3
2025-07-02T14:43:00+02:00;13516;80;1;0;unknown;0
2025-07-02T14:43:00+02:00;13549_D;30;12;75;heavy;2
2025-07-02T14:43:00+02:00;13549_G;62;6;75;freeFlow;2
2025-07-02T14:43:00+02:00;13557_D;14;27;60;congested;1
2025-07-02T14:43:00+02:00;13557_G;47;8;75;heavy;2
2025-07-02T14:43:00+02:00;14364;119;17;100;freeFlow;5
2025-07-02T14:43:00+02:00;14365;108;19;60;freeFlow;1
2025-07-02T14:43:00+02:00;15029_D;55;44;45;heavy;1
2025-07-02T14:43:00+02:00;15029_G;47;52;100;heavy;3
2025-07-02T14:43:00+02:00;15062;36;4;75;heavy;2
2025-07-02T14:43:00+02:00;15063;37;4;42;heavy;1
2025-07-02T14:43:00+02:00;15064;26;6;69;heavy;2
2025-07-02T14:43:00+02:00;15065;36;5;75;heavy;2
