datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-03T08:03:00+02:00;10273_D;82;9;45;freeFlow;1
2025-07-03T08:03:00+02:00;10273_G;46;16;73;heavy;2
2025-07-03T08:03:00+02:00;10274_D;82;8;45;freeFlow;1
2025-07-03T08:03:00+02:00;10274_G;60;11;73;freeFlow;2
2025-07-03T08:03:00+02:00;10275_D;82;12;45;freeFlow;1
2025-07-03T08:03:00+02:00;10275_G;40;25;73;heavy;2
2025-07-03T08:03:00+02:00;10277_D;77;20;60;freeFlow;2
2025-07-03T08:03:00+02:00;10277_G;72;21;74;freeFlow;2
2025-07-03T08:03:00+02:00;10279_D;75;13;60;freeFlow;2
2025-07-03T08:03:00+02:00;10279_G;73;14;60;freeFlow;1
2025-07-03T08:03:00+02:00;10281_D;75;19;63;freeFlow;2
2025-07-03T08:03:00+02:00;10281_G;59;24;74;freeFlow;2
2025-07-03T08:03:00+02:00;10315_D;82;7;45;freeFlow;1
2025-07-03T08:03:00+02:00;10315_G;45;12;75;heavy;2
2025-07-03T08:03:00+02:00;11579_D;33;8;60;heavy;1
2025-07-03T08:03:00+02:00;11579_G;63;4;60;freeFlow;1
2025-07-03T08:03:00+02:00;11652;39;35;100;heavy;4
2025-07-03T08:03:00+02:00;11654;43;3;100;heavy;6
2025-07-03T08:03:00+02:00;11777_D;31;3;40;heavy;1
2025-07-03T08:03:00+02:00;11777_G;31;2;75;heavy;2
2025-07-03T08:03:00+02:00;11781_D;33;2;60;freeFlow;1
2025-07-03T08:03:00+02:00;11781_G;30;3;0;unknown;0
2025-07-03T08:03:00+02:00;11784_D;50;1;60;freeFlow;1
2025-07-03T08:03:00+02:00;11784_G;30;2;0;unknown;0
2025-07-03T08:03:00+02:00;11785_D;50;1;60;freeFlow;1
2025-07-03T08:03:00+02:00;11785_G;38;1;60;freeFlow;1
2025-07-03T08:03:00+02:00;12060_D;82;9;45;freeFlow;1
2025-07-03T08:03:00+02:00;12060_G;44;17;60;heavy;1
2025-07-03T08:03:00+02:00;1242_D;84;1;60;freeFlow;1
2025-07-03T08:03:00+02:00;1242_G;15;8;65;congested;2
