datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T05:03:00+02:00;10273_D;70;10;0;unknown;0
2025-07-02T05:03:00+02:00;10273_G;76;10;55;freeFlow;1
2025-07-02T05:03:00+02:00;10274_D;70;9;0;unknown;0
2025-07-02T05:03:00+02:00;10274_G;80;8;55;freeFlow;1
2025-07-02T05:03:00+02:00;10275_D;70;15;0;unknown;0
2025-07-02T05:03:00+02:00;10275_G;70;14;0;unknown;0
2025-07-02T05:03:00+02:00;10277_D;70;22;0;unknown;0
2025-07-02T05:03:00+02:00;10277_G;70;22;0;unknown;0
2025-07-02T05:03:00+02:00;10279_D;70;14;0;unknown;0
2025-07-02T05:03:00+02:00;10279_G;70;14;0;unknown;0
2025-07-02T05:03:00+02:00;10281_D;70;20;0;unknown;0
2025-07-02T05:03:00+02:00;10281_G;70;20;0;unknown;0
2025-07-02T05:03:00+02:00;10315_D;70;8;0;unknown;0
2025-07-02T05:03:00+02:00;10315_G;78;7;55;freeFlow;1
2025-07-02T05:03:00+02:00;11579_D;80;3;0;unknown;0
2025-07-02T05:03:00+02:00;11579_G;80;3;0;unknown;0
2025-07-02T05:03:00+02:00;11652;90;15;0;unknown;0
2025-07-02T05:03:00+02:00;11654;26;5;45;heavy;1
2025-07-02T05:03:00+02:00;11777_D;70;1;0;unknown;0
2025-07-02T05:03:00+02:00;11777_G;42;1;57;heavy;1
2025-07-02T05:03:00+02:00;11781_D;30;3;0;unknown;0
2025-07-02T05:03:00+02:00;11781_G;30;3;0;unknown;0
2025-07-02T05:03:00+02:00;11784_D;30;2;0;unknown;0
2025-07-02T05:03:00+02:00;11784_G;30;2;0;unknown;0
2025-07-02T05:03:00+02:00;11785_D;30;1;0;unknown;0
2025-07-02T05:03:00+02:00;11785_G;30;1;0;unknown;0
2025-07-02T05:03:00+02:00;12060_D;70;10;0;unknown;0
2025-07-02T05:03:00+02:00;12060_G;79;9;55;freeFlow;1
2025-07-02T05:03:00+02:00;1242_D;70;2;0;unknown;0
2025-07-02T05:03:00+02:00;1242_G;70;2;0;unknown;0
2025-07-02T05:03:00+02:00;1285_D;70;1;0;unknown;0
2025-07-02T05:03:00+02:00;1285_G;70;1;0;unknown;0
2025-07-02T05:03:00+02:00;13514;53;4;27;heavy;1
2025-07-02T05:03:00+02:00;13515;53;3;27;heavy;1
2025-07-02T05:03:00+02:00;13516;80;1;0;unknown;0
2025-07-02T05:03:00+02:00;13549_D;80;4;0;unknown;0
2025-07-02T05:03:00+02:00;13549_G;49;7;27;heavy;1
2025-07-02T05:03:00+02:00;13557_D;80;5;0;unknown;0
2025-07-02T05:03:00+02:00;13557_G;53;7;27;heavy;1
2025-07-02T05:03:00+02:00;14364;110;19;0;unknown;0
2025-07-02T05:03:00+02:00;14365;99;21;57;freeFlow;1
2025-07-02T05:03:00+02:00;15029_D;80;31;0;unknown;0
2025-07-02T05:03:00+02:00;15029_G;80;31;0;unknown;0
