datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T23:43:00+02:00;10273_D;70;10;0;unknown;0
2025-07-02T23:43:00+02:00;10273_G;84;9;38;freeFlow;1
2025-07-02T23:43:00+02:00;10274_D;70;9;0;unknown;0
2025-07-02T23:43:00+02:00;10274_G;84;8;38;freeFlow;1
2025-07-02T23:43:00+02:00;10275_D;70;15;0;unknown;0
2025-07-02T23:43:00+02:00;10275_G;84;12;38;freeFlow;1
2025-07-02T23:43:00+02:00;10277_D;70;22;0;unknown;0
2025-07-02T23:43:00+02:00;10277_G;81;19;38;freeFlow;1
2025-07-02T23:43:00+02:00;10279_D;70;14;0;unknown;0
2025-07-02T23:43:00+02:00;10279_G;78;13;35;freeFlow;1
2025-07-02T23:43:00+02:00;10281_D;70;20;0;unknown;0
2025-07-02T23:43:00+02:00;10281_G;78;18;35;freeFlow;1
2025-07-02T23:43:00+02:00;10315_D;70;8;0;unknown;0
2025-07-02T23:43:00+02:00;10315_G;84;7;38;freeFlow;1
2025-07-02T23:43:00+02:00;11579_D;80;3;0;unknown;0
2025-07-02T23:43:00+02:00;11579_G;76;4;38;freeFlow;1
2025-07-02T23:43:00+02:00;11652;90;15;0;unknown;0
2025-07-02T23:43:00+02:00;11654;70;2;0;unknown;0
2025-07-02T23:43:00+02:00;11777_D;70;1;0;unknown;0
2025-07-02T23:43:00+02:00;11777_G;41;1;40;heavy;1
2025-07-02T23:43:00+02:00;11781_D;30;3;0;unknown;0
2025-07-02T23:43:00+02:00;11781_G;36;2;42;freeFlow;1
2025-07-02T23:43:00+02:00;11784_D;30;2;0;unknown;0
2025-07-02T23:43:00+02:00;11784_G;23;2;40;freeFlow;1
2025-07-02T23:43:00+02:00;11785_D;30;1;0;unknown;0
2025-07-02T23:43:00+02:00;11785_G;40;1;40;freeFlow;1
2025-07-02T23:43:00+02:00;12060_D;70;10;0;unknown;0
2025-07-02T23:43:00+02:00;12060_G;84;9;38;freeFlow;1
2025-07-02T23:43:00+02:00;1242_D;91;1;32;freeFlow;1
2025-07-02T23:43:00+02:00;1242_G;70;2;0;unknown;0
2025-07-02T23:43:00+02:00;1285_D;91;1;32;freeFlow;1
2025-07-02T23:43:00+02:00;1285_G;70;1;0;unknown;0
2025-07-02T23:43:00+02:00;13514;80;3;0;unknown;0
2025-07-02T23:43:00+02:00;13515;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;13516;80;1;0;unknown;0
2025-07-02T23:43:00+02:00;13549_D;102;4;75;freeFlow;2
2025-07-02T23:43:00+02:00;13549_G;80;4;0;unknown;0
2025-07-02T23:43:00+02:00;13557_D;10;37;83;congested;3
2025-07-02T23:43:00+02:00;13557_G;80;5;0;unknown;0
2025-07-02T23:43:00+02:00;14364;110;19;0;unknown;0
2025-07-02T23:43:00+02:00;14365;104;20;60;freeFlow;1
2025-07-02T23:43:00+02:00;15029_D;80;31;0;unknown;0
2025-07-02T23:43:00+02:00;15029_G;80;31;0;unknown;0
2025-07-02T23:43:00+02:00;15062;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15063;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15064;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15065;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15066;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15067_D;80;53;0;unknown;0
2025-07-02T23:43:00+02:00;15067_G;80;53;0;unknown;0
2025-07-02T23:43:00+02:00;15104_D;80;49;0;unknown;0
2025-07-02T23:43:00+02:00;15104_G;80;49;0;unknown;0
2025-07-02T23:43:00+02:00;15111;111;3;60;freeFlow;1
2025-07-02T23:43:00+02:00;15113;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15114;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15117;8;19;40;congested;1
2025-07-02T23:43:00+02:00;15118;8;13;40;congested;1
2025-07-02T23:43:00+02:00;15119;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15120;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15121;30;3;40;heavy;1
2025-07-02T23:43:00+02:00;15122;80;2;0;unknown;0
2025-07-02T23:43:00+02:00;15124_D;10;83;40;congested;1
2025-07-02T23:43:00+02:00;15124_G;80;10;0;unknown;0
2025-07-02T23:43:00+02:00;15549_D;50;1;0;unknown;0
2025-07-02T23:43:00+02:00;15549_G;50;1;0;unknown;0
2025-07-02T23:43:00+02:00;15550;97;0;75;freeFlow;2
2025-07-02T23:43:00+02:00;15551;85;133;60;freeFlow;1
2025-07-02T23:43:00+02:00;1601768;50;8;0;unknown;0
2025-07-02T23:43:00+02:00;1601771;50;5;0;unknown;0
2025-07-02T23:43:00+02:00;1601787;36;2;35;freeFlow;1
2025-07-02T23:43:00+02:00;1601792;30;2;0;unknown;0
2025-07-02T23:43:00+02:00;1601794_D;30;4;0;unknown;0
2025-07-02T23:43:00+02:00;1601794_G;30;3;0;unknown;0
2025-07-02T23:43:00+02:00;1601795;30;16;0;unknown;0
2025-07-02T23:43:00+02:00;1601797;30;17;0;unknown;0
2025-07-02T23:43:00+02:00;1601798;36;3;35;freeFlow;1
2025-07-02T23:43:00+02:00;1601799;30;2;0;unknown;0
2025-07-02T23:43:00+02:00;1601807;57;2;73;freeFlow;2
2025-07-02T23:43:00+02:00;1601808;73;13;57;freeFlow;1
2025-07-02T23:43:00+02:00;1601810;53;18;73;freeFlow;2
2025-07-02T23:43:00+02:00;1601812;46;4;57;freeFlow;1
2025-07-02T23:43:00+02:00;1601813_D;50;25;0;unknown;0
2025-07-02T23:43:00+02:00;1601813_G;54;23;40;freeFlow;1
2025-07-02T23:43:00+02:00;1601814;52;3;40;freeFlow;1
2025-07-02T23:43:00+02:00;1601815;69;2;70;freeFlow;2
2025-07-02T23:43:00+02:00;1601819;51;1;50;freeFlow;1
2025-07-02T23:43:00+02:00;1601824;73;2;57;freeFlow;1
2025-07-02T23:43:00+02:00;1601898;91;17;60;freeFlow;1
2025-07-02T23:43:00+02:00;1601931_D;50;5;0;unknown;0
2025-07-02T23:43:00+02:00;1601931_G;50;5;0;unknown;0
2025-07-02T23:43:00+02:00;1602158_D;38;1;38;freeFlow;1
2025-07-02T23:43:00+02:00;1602158_G;38;1;38;freeFlow;1
2025-07-02T23:43:00+02:00;1602398;32;1;22;heavy;1
2025-07-02T23:43:00+02:00;1626;63;39;68;heavy;2
2025-07-02T23:43:00+02:00;1627;30;6;55;heavy;1
2025-07-02T23:43:00+02:00;1628;26;4;55;heavy;1
2025-07-02T23:43:00+02:00;1629;47;3;70;freeFlow;2
2025-07-02T23:43:00+02:00;1630;70;1;52;freeFlow;1
2025-07-02T23:43:00+02:00;1631;50;2;0;unknown;0
2025-07-02T23:43:00+02:00;1632;40;46;72;heavy;2
2025-07-02T23:43:00+02:00;1633;70;11;0;unknown;0
2025-07-02T23:43:00+02:00;1639;43;7;60;heavy;1
2025-07-02T23:43:00+02:00;16647_D;64;71;45;freeFlow;1
2025-07-02T23:43:00+02:00;16647_G;77;59;60;freeFlow;1
2025-07-02T23:43:00+02:00;16648_D;47;16;45;heavy;1
2025-07-02T23:43:00+02:00;16648_G;107;7;60;freeFlow;1
