datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T11:04:00+02:00;10273_D;68;11;60;freeFlow;1
2025-07-02T11:04:00+02:00;10273_G;82;9;75;freeFlow;2
2025-07-02T11:04:00+02:00;10274_D;68;10;60;freeFlow;1
2025-07-02T11:04:00+02:00;10274_G;77;8;75;freeFlow;2
2025-07-02T11:04:00+02:00;10275_D;68;15;60;freeFlow;1
2025-07-02T11:04:00+02:00;10275_G;60;17;75;freeFlow;2
2025-07-02T11:04:00+02:00;10277_D;71;22;60;freeFlow;1
2025-07-02T11:04:00+02:00;10277_G;66;23;75;freeFlow;2
2025-07-02T11:04:00+02:00;10279_D;63;16;60;freeFlow;1
2025-07-02T11:04:00+02:00;10279_G;34;29;100;heavy;3
2025-07-02T11:04:00+02:00;10281_D;69;20;60;freeFlow;1
2025-07-02T11:04:00+02:00;10281_G;45;31;100;heavy;3
2025-07-02T11:04:00+02:00;10315_D;69;8;60;freeFlow;1
2025-07-02T11:04:00+02:00;10315_G;83;7;75;freeFlow;2
2025-07-02T11:04:00+02:00;11579_D;39;7;55;heavy;1
2025-07-02T11:04:00+02:00;11579_G;80;3;60;freeFlow;1
2025-07-02T11:04:00+02:00;11652;73;19;50;freeFlow;1
2025-07-02T11:04:00+02:00;11654;58;2;99;freeFlow;3
2025-07-02T11:04:00+02:00;11777_D;24;3;35;heavy;1
2025-07-02T11:04:00+02:00;11777_G;43;1;100;heavy;4
2025-07-02T11:04:00+02:00;11781_D;45;2;60;freeFlow;1
2025-07-02T11:04:00+02:00;11781_G;45;2;60;freeFlow;1
2025-07-02T11:04:00+02:00;11784_D;43;1;52;freeFlow;1
2025-07-02T11:04:00+02:00;11784_G;45;1;60;freeFlow;1
2025-07-02T11:04:00+02:00;11785_D;43;1;52;freeFlow;1
2025-07-02T11:04:00+02:00;11785_G;44;1;60;freeFlow;1
2025-07-02T11:04:00+02:00;12060_D;68;11;60;freeFlow;1
2025-07-02T11:04:00+02:00;12060_G;79;9;75;freeFlow;2
2025-07-02T11:04:00+02:00;1242_D;56;2;60;freeFlow;1
2025-07-02T11:04:00+02:00;1242_G;34;4;60;heavy;1
2025-07-02T11:04:00+02:00;1285_D;43;1;75;heavy;2
2025-07-02T11:04:00+02:00;1285_G;56;1;60;freeFlow;1
2025-07-02T11:04:00+02:00;13514;58;4;60;freeFlow;1
2025-07-02T11:04:00+02:00;13515;58;2;60;freeFlow;1
2025-07-02T11:04:00+02:00;13516;80;1;0;unknown;0
2025-07-02T11:04:00+02:00;13549_D;54;7;75;heavy;2
2025-07-02T11:04:00+02:00;13549_G;73;5;60;freeFlow;1
2025-07-02T11:04:00+02:00;13557_D;51;7;75;heavy;2
2025-07-02T11:04:00+02:00;13557_G;66;6;60;freeFlow;1
2025-07-02T11:04:00+02:00;14364;104;20;100;freeFlow;3
2025-07-02T11:04:00+02:00;14365;107;19;100;freeFlow;4
2025-07-02T11:04:00+02:00;15029_D;58;42;59;freeFlow;1
2025-07-02T11:04:00+02:00;15029_G;51;48;100;heavy;3
2025-07-02T11:04:00+02:00;15062;27;5;96;heavy;4
2025-07-02T11:04:00+02:00;15063;54;3;57;heavy;1
2025-07-02T11:04:00+02:00;15064;47;3;73;heavy;2
2025-07-02T11:04:00+02:00;15065;32;6;100;heavy;3
2025-07-02T11:04:00+02:00;15066;33;4;75;heavy;2
2025-07-02T11:04:00+02:00;15067_D;67;63;60;freeFlow;1
2025-07-02T11:04:00+02:00;15067_G;51;83;46;heavy;3
2025-07-02T11:04:00+02:00;15104_D;58;68;67;freeFlow;2
2025-07-02T11:04:00+02:00;15104_G;40;99;16;heavy;1
2025-07-02T11:04:00+02:00;15111;107;3;100;freeFlow;4
2025-07-02T11:04:00+02:00;15113;54;3;75;heavy;2
2025-07-02T11:04:00+02:00;15114;51;3;75;heavy;2
2025-07-02T11:04:00+02:00;15117;50;3;75;heavy;2
2025-07-02T11:04:00+02:00;15118;50;2;75;heavy;2
2025-07-02T11:04:00+02:00;15119;50;4;75;heavy;2
2025-07-02T11:04:00+02:00;15120;28;7;75;heavy;2
2025-07-02T11:04:00+02:00;15121;26;4;75;heavy;2
2025-07-02T11:04:00+02:00;15122;9;19;60;congested;1
2025-07-02T11:04:00+02:00;15124_D;50;17;75;heavy;2
2025-07-02T11:04:00+02:00;15124_G;11;76;15;congested;1
2025-07-02T11:04:00+02:00;15549_D;35;1;60;heavy;1
2025-07-02T11:04:00+02:00;15549_G;24;1;22;heavy;1
2025-07-02T11:04:00+02:00;15550;47;1;60;heavy;1
2025-07-02T11:04:00+02:00;15551;15;766;100;congested;11
