datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T09:43:00+02:00;10273_D;55;13;75;freeFlow;2
2025-07-02T09:43:00+02:00;10273_G;75;10;57;freeFlow;3
2025-07-02T09:43:00+02:00;10274_D;37;18;75;heavy;2
2025-07-02T09:43:00+02:00;10274_G;78;8;60;freeFlow;1
2025-07-02T09:43:00+02:00;10275_D;55;18;75;freeFlow;2
2025-07-02T09:43:00+02:00;10275_G;52;19;60;freeFlow;1
2025-07-02T09:43:00+02:00;10277_D;65;24;75;freeFlow;2
2025-07-02T09:43:00+02:00;10277_G;32;49;58;heavy;1
2025-07-02T09:43:00+02:00;10279_D;62;16;75;freeFlow;2
2025-07-02T09:43:00+02:00;10279_G;50;20;74;freeFlow;2
2025-07-02T09:43:00+02:00;10281_D;57;25;75;freeFlow;2
2025-07-02T09:43:00+02:00;10281_G;32;43;74;heavy;2
2025-07-02T09:43:00+02:00;10315_D;46;12;75;heavy;2
2025-07-02T09:43:00+02:00;10315_G;71;8;60;freeFlow;1
2025-07-02T09:43:00+02:00;11579_D;80;3;0;unknown;0
2025-07-02T09:43:00+02:00;11579_G;80;3;0;unknown;0
2025-07-02T09:43:00+02:00;11652;84;16;100;freeFlow;3
2025-07-02T09:43:00+02:00;11654;92;1;100;freeFlow;3
2025-07-02T09:43:00+02:00;11777_D;6;14;74;congested;2
2025-07-02T09:43:00+02:00;11777_G;18;3;100;congested;3
2025-07-02T09:43:00+02:00;11781_D;30;3;0;unknown;0
2025-07-02T09:43:00+02:00;11781_G;46;2;60;freeFlow;1
2025-07-02T09:43:00+02:00;11784_D;30;2;0;unknown;0
2025-07-02T09:43:00+02:00;11784_G;47;1;60;freeFlow;1
2025-07-02T09:43:00+02:00;11785_D;9;5;0;unknown;0
2025-07-02T09:43:00+02:00;11785_G;30;1;0;unknown;0
2025-07-02T09:43:00+02:00;12060_D;59;12;75;freeFlow;2
2025-07-02T09:43:00+02:00;12060_G;71;10;60;freeFlow;1
2025-07-02T09:43:00+02:00;1242_D;63;2;60;freeFlow;1
2025-07-02T09:43:00+02:00;1242_G;27;5;75;heavy;2
2025-07-02T09:43:00+02:00;1285_D;34;2;60;heavy;1
2025-07-02T09:43:00+02:00;1285_G;39;1;60;heavy;1
2025-07-02T09:43:00+02:00;13514;28;7;60;heavy;1
2025-07-02T09:43:00+02:00;13515;22;6;96;congested;3
2025-07-02T09:43:00+02:00;13516;21;5;55;congested;1
2025-07-02T09:43:00+02:00;13549_D;51;7;60;heavy;1
2025-07-02T09:43:00+02:00;13549_G;75;5;60;freeFlow;1
2025-07-02T09:43:00+02:00;13557_D;41;9;60;heavy;1
2025-07-02T09:43:00+02:00;13557_G;42;9;60;heavy;1
2025-07-02T09:43:00+02:00;14364;114;18;100;freeFlow;3
2025-07-02T09:43:00+02:00;14365;100;20;100;freeFlow;4
2025-07-02T09:43:00+02:00;15029_D;44;56;100;heavy;3
2025-07-02T09:43:00+02:00;15029_G;64;38;60;freeFlow;1
2025-07-02T09:43:00+02:00;15062;35;4;60;heavy;1
2025-07-02T09:43:00+02:00;15063;35;4;100;heavy;3
2025-07-02T09:43:00+02:00;15064;16;9;100;congested;3
2025-07-02T09:43:00+02:00;15065;35;5;60;heavy;1
2025-07-02T09:43:00+02:00;15066;34;4;97;heavy;3
2025-07-02T09:43:00+02:00;15067_D;71;60;60;freeFlow;1
2025-07-02T09:43:00+02:00;15067_G;55;77;88;heavy;3
2025-07-02T09:43:00+02:00;15104_D;71;56;60;freeFlow;1
2025-07-02T09:43:00+02:00;15104_G;68;58;67;freeFlow;2
2025-07-02T09:43:00+02:00;15111;106;3;100;freeFlow;4
2025-07-02T09:43:00+02:00;15113;29;6;99;heavy;3
2025-07-02T09:43:00+02:00;15114;33;5;75;heavy;2
2025-07-02T09:43:00+02:00;15117;40;4;75;heavy;2
2025-07-02T09:43:00+02:00;15118;34;3;75;heavy;2
2025-07-02T09:43:00+02:00;15119;31;6;75;heavy;2
2025-07-02T09:43:00+02:00;15120;31;6;60;heavy;1
2025-07-02T09:43:00+02:00;15121;37;3;75;heavy;2
2025-07-02T09:43:00+02:00;15122;41;4;57;heavy;1
2025-07-02T09:43:00+02:00;15124_D;41;21;75;heavy;2
2025-07-02T09:43:00+02:00;15124_G;20;41;73;congested;2
2025-07-02T09:43:00+02:00;15549_D;34;1;50;heavy;1
2025-07-02T09:43:00+02:00;15549_G;33;1;22;heavy;1
