datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T22:03:00+02:00;10273_D;70;10;0;unknown;0
2025-07-02T22:03:00+02:00;10273_G;83;9;20;freeFlow;1
2025-07-02T22:03:00+02:00;10274_D;70;9;0;unknown;0
2025-07-02T22:03:00+02:00;10274_G;83;8;20;freeFlow;1
2025-07-02T22:03:00+02:00;10275_D;70;15;0;unknown;0
2025-07-02T22:03:00+02:00;10275_G;83;12;20;freeFlow;1
2025-07-02T22:03:00+02:00;10277_D;70;22;0;unknown;0
2025-07-02T22:03:00+02:00;10277_G;83;19;20;freeFlow;1
2025-07-02T22:03:00+02:00;10279_D;70;14;0;unknown;0
2025-07-02T22:03:00+02:00;10279_G;75;13;17;freeFlow;1
2025-07-02T22:03:00+02:00;10281_D;70;20;0;unknown;0
2025-07-02T22:03:00+02:00;10281_G;76;19;17;freeFlow;1
2025-07-02T22:03:00+02:00;10315_D;70;8;0;unknown;0
2025-07-02T22:03:00+02:00;10315_G;83;7;20;freeFlow;1
2025-07-02T22:03:00+02:00;11579_D;80;3;0;unknown;0
2025-07-02T22:03:00+02:00;11579_G;80;3;0;unknown;0
2025-07-02T22:03:00+02:00;11652;90;15;0;unknown;0
2025-07-02T22:03:00+02:00;11654;37;4;38;heavy;1
2025-07-02T22:03:00+02:00;11777_D;70;1;0;unknown;0
2025-07-02T22:03:00+02:00;11777_G;59;1;22;freeFlow;1
2025-07-02T22:03:00+02:00;11781_D;30;3;0;unknown;0
2025-07-02T22:03:00+02:00;11781_G;30;3;0;unknown;0
2025-07-02T22:03:00+02:00;11784_D;30;2;0;unknown;0
2025-07-02T22:03:00+02:00;11784_G;30;2;0;unknown;0
2025-07-02T22:03:00+02:00;11785_D;30;1;0;unknown;0
2025-07-02T22:03:00+02:00;11785_G;30;1;0;unknown;0
2025-07-02T22:03:00+02:00;12060_D;70;10;0;unknown;0
2025-07-02T22:03:00+02:00;12060_G;83;9;20;freeFlow;1
2025-07-02T22:03:00+02:00;1242_D;67;2;15;freeFlow;1
2025-07-02T22:03:00+02:00;1242_G;70;2;0;unknown;0
2025-07-02T22:03:00+02:00;1285_D;68;1;15;freeFlow;1
2025-07-02T22:03:00+02:00;1285_G;70;1;0;unknown;0
2025-07-02T22:03:00+02:00;13514;29;7;48;heavy;1
2025-07-02T22:03:00+02:00;13515;23;6;48;congested;1
2025-07-02T22:03:00+02:00;13516;80;1;0;unknown;0
2025-07-02T22:03:00+02:00;13549_D;80;4;0;unknown;0
2025-07-02T22:03:00+02:00;13549_G;59;6;48;freeFlow;1
2025-07-02T22:03:00+02:00;13557_D;80;5;0;unknown;0
2025-07-02T22:03:00+02:00;13557_G;59;6;48;freeFlow;1
2025-07-02T22:03:00+02:00;14364;110;19;0;unknown;0
2025-07-02T22:03:00+02:00;14365;105;19;65;freeFlow;2
2025-07-02T22:03:00+02:00;15029_D;80;31;60;freeFlow;1
2025-07-02T22:03:00+02:00;15029_G;80;31;0;unknown;0
2025-07-02T22:03:00+02:00;15062;80;2;0;unknown;0
2025-07-02T22:03:00+02:00;15063;27;5;69;heavy;2
2025-07-02T22:03:00+02:00;15064;50;3;60;heavy;1
2025-07-02T22:03:00+02:00;15065;80;2;0;unknown;0
2025-07-02T22:03:00+02:00;15066;45;3;42;heavy;1
2025-07-02T22:03:00+02:00;15067_D;80;53;0;unknown;0
2025-07-02T22:03:00+02:00;15067_G;78;55;42;freeFlow;1
2025-07-02T22:03:00+02:00;15104_D;80;49;0;unknown;0
2025-07-02T22:03:00+02:00;15104_G;77;51;41;freeFlow;1
2025-07-02T22:03:00+02:00;15111;87;4;50;freeFlow;1
2025-07-02T22:03:00+02:00;15113;80;2;0;unknown;0
2025-07-02T22:03:00+02:00;15114;80;2;0;unknown;0
2025-07-02T22:03:00+02:00;15117;80;2;0;unknown;0
2025-07-02T22:03:00+02:00;15118;47;2;50;heavy;1
2025-07-02T22:03:00+02:00;15119;47;4;50;heavy;1
2025-07-02T22:03:00+02:00;15120;47;4;50;heavy;1
2025-07-02T22:03:00+02:00;15121;47;2;50;heavy;1
2025-07-02T22:03:00+02:00;15122;36;5;50;heavy;1
2025-07-02T22:03:00+02:00;15124_D;80;11;0;unknown;0
2025-07-02T22:03:00+02:00;15124_G;31;27;48;heavy;1
2025-07-02T22:03:00+02:00;15549_D;50;1;0;unknown;0
