datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T21:03:00+02:00;10273_D;80;9;50;freeFlow;1
2025-07-02T21:03:00+02:00;10273_G;79;9;42;freeFlow;1
2025-07-02T21:03:00+02:00;10274_D;80;8;50;freeFlow;1
2025-07-02T21:03:00+02:00;10274_G;79;8;42;freeFlow;1
2025-07-02T21:03:00+02:00;10275_D;81;13;52;freeFlow;1
2025-07-02T21:03:00+02:00;10275_G;79;13;42;freeFlow;1
2025-07-02T21:03:00+02:00;10277_D;83;19;52;freeFlow;1
2025-07-02T21:03:00+02:00;10277_G;73;21;42;freeFlow;1
2025-07-02T21:03:00+02:00;10279_D;83;12;52;freeFlow;1
2025-07-02T21:03:00+02:00;10279_G;74;14;38;freeFlow;1
2025-07-02T21:03:00+02:00;10281_D;83;17;52;freeFlow;1
2025-07-02T21:03:00+02:00;10281_G;75;19;38;freeFlow;1
2025-07-02T21:03:00+02:00;10315_D;80;7;50;freeFlow;1
2025-07-02T21:03:00+02:00;10315_G;79;7;42;freeFlow;1
2025-07-02T21:03:00+02:00;11579_D;83;3;60;freeFlow;1
2025-07-02T21:03:00+02:00;11579_G;80;3;0;unknown;0
2025-07-02T21:03:00+02:00;11652;105;13;17;freeFlow;1
2025-07-02T21:03:00+02:00;11654;82;2;50;freeFlow;1
2025-07-02T21:03:00+02:00;11777_D;53;2;48;freeFlow;1
2025-07-02T21:03:00+02:00;11777_G;70;1;0;unknown;0
2025-07-02T21:03:00+02:00;11781_D;30;3;0;unknown;0
2025-07-02T21:03:00+02:00;11781_G;30;3;0;unknown;0
2025-07-02T21:03:00+02:00;11784_D;30;2;0;unknown;0
2025-07-02T21:03:00+02:00;11784_G;30;2;0;unknown;0
2025-07-02T21:03:00+02:00;11785_D;30;1;0;unknown;0
2025-07-02T21:03:00+02:00;11785_G;30;1;0;unknown;0
2025-07-02T21:03:00+02:00;12060_D;80;9;50;freeFlow;1
2025-07-02T21:03:00+02:00;12060_G;79;9;42;freeFlow;1
2025-07-02T21:03:00+02:00;1242_D;64;2;35;freeFlow;1
2025-07-02T21:03:00+02:00;1242_G;71;2;55;freeFlow;1
2025-07-02T21:03:00+02:00;1285_D;70;1;35;freeFlow;1
2025-07-02T21:03:00+02:00;1285_G;71;1;55;freeFlow;1
2025-07-02T21:03:00+02:00;13514;46;4;60;heavy;1
2025-07-02T21:03:00+02:00;13515;46;3;60;heavy;1
2025-07-02T21:03:00+02:00;13516;80;1;0;unknown;0
2025-07-02T21:03:00+02:00;13549_D;64;6;45;freeFlow;1
2025-07-02T21:03:00+02:00;13549_G;64;6;60;freeFlow;1
2025-07-02T21:03:00+02:00;13557_D;56;7;42;heavy;1
2025-07-02T21:03:00+02:00;13557_G;51;7;60;heavy;1
2025-07-02T21:03:00+02:00;14364;71;29;75;heavy;2
2025-07-02T21:03:00+02:00;14365;85;24;42;freeFlow;1
