datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement
2025-07-02T13:03:00+02:00;10273_D;80;9;73;freeFlow;2
2025-07-02T13:03:00+02:00;10273_G;78;9;45;freeFlow;1
2025-07-02T13:03:00+02:00;10274_D;81;8;60;freeFlow;1
2025-07-02T13:03:00+02:00;10274_G;58;11;60;freeFlow;1
2025-07-02T13:03:00+02:00;10275_D;76;13;60;freeFlow;1
2025-07-02T13:03:00+02:00;10275_G;74;14;57;freeFlow;1
2025-07-02T13:03:00+02:00;10277_D;70;22;75;freeFlow;2
2025-07-02T13:03:00+02:00;10277_G;74;21;57;freeFlow;1
2025-07-02T13:03:00+02:00;10279_D;85;12;75;freeFlow;2
2025-07-02T13:03:00+02:00;10279_G;75;13;57;freeFlow;1
2025-07-02T13:03:00+02:00;10281_D;73;19;75;freeFlow;2
2025-07-02T13:03:00+02:00;10281_G;75;19;57;freeFlow;1
2025-07-02T13:03:00+02:00;10315_D;77;7;73;freeFlow;2
2025-07-02T13:03:00+02:00;10315_G;78;7;45;freeFlow;1
2025-07-02T13:03:00+02:00;11579_D;80;3;0;unknown;0
2025-07-02T13:03:00+02:00;11579_G;83;3;60;freeFlow;1
2025-07-02T13:03:00+02:00;11652;91;15;75;freeFlow;2
2025-07-02T13:03:00+02:00;11654;97;1;75;freeFlow;2
2025-07-02T13:03:00+02:00;11777_D;51;2;57;freeFlow;1
2025-07-02T13:03:00+02:00;11777_G;33;2;60;heavy;1
2025-07-02T13:03:00+02:00;11781_D;39;2;45;freeFlow;1
2025-07-02T13:03:00+02:00;11781_G;24;3;60;freeFlow;1
2025-07-02T13:03:00+02:00;11784_D;39;1;45;freeFlow;1
2025-07-02T13:03:00+02:00;11784_G;47;1;60;freeFlow;1
2025-07-02T13:03:00+02:00;11785_D;30;1;0;unknown;0
2025-07-02T13:03:00+02:00;11785_G;32;1;60;freeFlow;1
2025-07-02T13:03:00+02:00;12060_D;78;9;73;freeFlow;2
2025-07-02T13:03:00+02:00;12060_G;78;9;45;freeFlow;1
2025-07-02T13:03:00+02:00;1242_D;66;2;55;freeFlow;1
2025-07-02T13:03:00+02:00;1242_G;44;3;75;heavy;2
2025-07-02T13:03:00+02:00;1285_D;66;1;55;freeFlow;1
2025-07-02T13:03:00+02:00;1285_G;73;1;75;freeFlow;2
2025-07-02T13:03:00+02:00;13514;40;5;60;heavy;1
2025-07-02T13:03:00+02:00;13515;40;3;60;heavy;1
2025-07-02T13:03:00+02:00;13516;38;3;50;heavy;1
2025-07-02T13:03:00+02:00;13549_D;87;4;32;freeFlow;1
2025-07-02T13:03:00+02:00;13549_G;77;5;60;freeFlow;1
2025-07-02T13:03:00+02:00;13557_D;87;4;32;freeFlow;1
2025-07-02T13:03:00+02:00;13557_G;57;7;74;freeFlow;2
2025-07-02T13:03:00+02:00;14364;111;18;100;freeFlow;3
2025-07-02T13:03:00+02:00;14365;74;28;100;heavy;4
2025-07-02T13:03:00+02:00;15029_D;69;35;100;freeFlow;3
2025-07-02T13:03:00+02:00;15029_G;44;55;60;heavy;1
2025-07-02T13:03:00+02:00;15062;21;7;60;congested;1
2025-07-02T13:03:00+02:00;15063;33;4;93;heavy;4
2025-07-02T13:03:00+02:00;15064;37;4;100;heavy;3
2025-07-02T13:03:00+02:00;15065;14;14;60;congested;1
2025-07-02T13:03:00+02:00;15066;34;4;67;heavy;2
2025-07-02T13:03:00+02:00;15067_D;71;60;45;freeFlow;1
2025-07-02T13:03:00+02:00;15067_G;89;48;55;freeFlow;3
2025-07-02T13:03:00+02:00;15104_D;70;57;48;freeFlow;1
2025-07-02T13:03:00+02:00;15104_G;42;94;32;heavy;1
2025-07-02T13:03:00+02:00;15111;110;3;100;freeFlow;4
2025-07-02T13:03:00+02:00;15113;27;7;50;heavy;1
2025-07-02T13:03:00+02:00;15114;38;4;50;heavy;1
2025-07-02T13:03:00+02:00;15117;41;4;48;heavy;1
2025-07-02T13:03:00+02:00;15118;36;3;48;heavy;1
2025-07-02T13:03:00+02:00;15119;40;4;58;heavy;2
2025-07-02T13:03:00+02:00;15120;37;5;32;heavy;1
2025-07-02T13:03:00+02:00;15121;34;3;30;heavy;1
2025-07-02T13:03:00+02:00;15122;80;2;0;unknown;0
2025-07-02T13:03:00+02:00;15124_D;35;24;50;heavy;1
2025-07-02T13:03:00+02:00;15124_G;80;10;0;unknown;0
2025-07-02T13:03:00+02:00;15549_D;59;1;15;freeFlow;1
2025-07-02T13:03:00+02:00;15549_G;29;1;60;heavy;1
2025-07-02T13:03:00+02:00;15550;70;0;100;freeFlow;3
2025-07-02T13:03:00+02:00;15551;35;326;100;heavy;6
2025-07-02T13:03:00+02:00;1601768;22;18;12;heavy;1
2025-07-02T13:03:00+02:00;1601771;49;5;60;freeFlow;1
2025-07-02T13:03:00+02:00;1601787;30;3;42;heavy;1
2025-07-02T13:03:00+02:00;1601792;27;2;42;freeFlow;1
2025-07-02T13:03:00+02:00;1601794_D;34;4;45;freeFlow;1
2025-07-02T13:03:00+02:00;1601794_G;40;2;60;freeFlow;1
2025-07-02T13:03:00+02:00;1601795;33;14;45;freeFlow;1
2025-07-02T13:03:00+02:00;1601797;40;13;60;freeFlow;1
2025-07-02T13:03:00+02:00;1601798;40;3;60;freeFlow;1
2025-07-02T13:03:00+02:00;1601799;40;2;60;freeFlow;1
2025-07-02T13:03:00+02:00;1601807;39;3;100;freeFlow;4
2025-07-02T13:03:00+02:00;1601808;40;24;60;freeFlow;1
2025-07-02T13:03:00+02:00;1601810;42;22;100;freeFlow;4
2025-07-02T13:03:00+02:00;1601812;48;4;53;freeFlow;2
2025-07-02T13:03:00+02:00;1601813_D;65;19;52;freeFlow;2
2025-07-02T13:03:00+02:00;1601813_G;48;26;66;freeFlow;2
2025-07-02T13:03:00+02:00;1601814;60;3;45;freeFlow;1
2025-07-02T13:03:00+02:00;1601815;48;3;98;freeFlow;5
2025-07-02T13:03:00+02:00;1601819;28;2;100;heavy;3
2025-07-02T13:03:00+02:00;1601824;41;4;60;freeFlow;1
2025-07-02T13:03:00+02:00;1601898;90;17;100;freeFlow;3
2025-07-02T13:03:00+02:00;1601931_D;50;5;0;unknown;0
2025-07-02T13:03:00+02:00;1601931_G;50;5;0;unknown;0
2025-07-02T13:03:00+02:00;1602158_D;57;0;60;freeFlow;1
2025-07-02T13:03:00+02:00;1602158_G;39;1;60;freeFlow;1
2025-07-02T13:03:00+02:00;1602398;56;1;55;freeFlow;1
2025-07-02T13:03:00+02:00;1626;72;34;100;freeFlow;4
2025-07-02T13:03:00+02:00;1627;35;5;100;freeFlow;4
